raceId,driverId,constructorId,q1_milliseconds,q2_milliseconds,q3_milliseconds,points,positionOrder
45,28,12,95940.0,,,0.0,17
46,4,1,80425.0,79661.0,79674.0,5.0,4
46,1,1,79570.0,79301.0,79781.0,10.0,1
46,2,2,80751.0,80322.0,80259.0,6.0,3
46,8,6,80435.0,80107.0,80410.0,8.0,2
46,3,3,80547.0,80188.0,80632.0,2.0,7
46,23,7,80449.0,80455.0,80714.0,3.0,6
46,9,2,80366.0,80703.0,80876.0,4.0,5
46,21,4,81645.0,80590.0,81079.0,0.0,12
46,15,7,80481.0,79951.0,81206.0,0.0,10
46,17,9,80794.0,80439.0,81256.0,0.0,9
46,14,9,81291.0,80718.0,,0.0,11
46,5,4,80285.0,80779.0,,1.0,8
46,25,3,81243.0,80865.0,,0.0,14
46,13,6,80408.0,81021.0,,0.0,13
46,19,8,81018.0,81127.0,,0.0,20
46,24,5,81730.0,81993.0,,0.0,19
46,18,11,81737.0,,,0.0,21
46,22,11,81877.0,,,0.0,18
46,11,8,82143.0,,,0.0,15
46,20,5,82177.0,,,0.0,16
46,16,12,82737.0,,,0.0,17
46,29,12,83774.0,,,0.0,22
47,13,6,87488.0,87039.0,87329.0,10.0,1
47,1,1,87513.0,86936.0,87373.0,4.0,5
47,8,6,87294.0,86902.0,87546.0,8.0,2
47,4,1,87328.0,86841.0,87574.0,6.0,3
47,9,2,87997.0,87253.0,87722.0,1.0,8
47,2,2,88099.0,87253.0,88037.0,5.0,4
47,5,4,88127.0,87039.0,88491.0,3.0,6
47,3,3,88275.0,87750.0,88501.0,2.0,7
47,15,7,88318.0,87801.0,88740.0,0.0,16
47,21,4,88313.0,87880.0,89322.0,0.0,9
47,19,8,88304.0,88002.0,,0.0,14
47,17,9,88500.0,88013.0,,0.0,22
47,14,9,88395.0,88100.0,,0.0,10
47,25,3,88360.0,88390.0,,0.0,11
47,24,5,88798.0,,,0.0,15
47,23,7,88809.0,,,0.0,12
47,11,8,88953.0,,,0.0,18
47,20,5,89408.0,,,0.0,19
47,16,12,89861.0,,,0.0,21
47,29,12,91479.0,,,0.0,20
47,18,11,88373.0,88220.0,,0.0,13
47,22,11,88792.0,88188.0,,0.0,17
48,4,1,81718.0,81356.0,81997.0,10.0,1
48,1,1,81956.0,81746.0,82034.0,8.0,2
48,13,6,82309.0,81993.0,82549.0,0.0,21
48,2,2,83107.0,82466.0,83174.0,5.0,4
48,8,6,82673.0,82369.0,83183.0,6.0,3
48,9,2,83088.0,82400.0,83446.0,4.0,5
48,5,4,83505.0,83134.0,84102.0,2.0,7
48,3,3,83333.0,82748.0,84382.0,3.0,6
48,15,7,83724.0,83107.0,84555.0,0.0,11
48,18,11,83639.0,83021.0,85165.0,1.0,8
48,17,9,83575.0,83166.0,,0.0,9
48,22,11,83474.0,83176.0,,0.0,10
48,25,3,83739.0,83209.0,,0.0,13
48,19,8,83646.0,83274.0,,0.0,14
48,21,4,83559.0,83325.0,,0.0,12
48,20,5,83578.0,83351.0,,0.0,18
48,11,8,83749.0,,,0.0,16
48,23,7,83787.0,,,0.0,15
48,24,5,83886.0,,,0.0,17
48,14,9,84019.0,,,0.0,22
48,16,12,84699.0,,,0.0,19
48,29,12,85084.0,,,0.0,20
49,8,6,106242.0,105070.0,105994.0,10.0,1
49,13,6,106060.0,105173.0,106011.0,8.0,2
49,4,1,106058.0,105442.0,106091.0,6.0,3
49,1,1,106437.0,105132.0,106406.0,5.0,4
49,3,3,106950.0,106469.0,107334.0,3.0,6
49,2,2,106923.0,105994.0,107409.0,4.0,5
49,17,9,107084.0,106426.0,107524.0,2.0,7
49,15,7,107143.0,106480.0,107798.0,0.0,11
49,5,4,106971.0,106240.0,108505.0,1.0,8
49,23,7,107300.0,106618.0,,0.0,10
49,14,9,107340.0,106800.0,,0.0,20
49,18,11,107474.0,106955.0,,0.0,18
49,24,5,107576.0,107115.0,,0.0,12
49,9,2,106707.0,105885.0,106996.0,0.0,9
49,25,3,107522.0,107394.0,,0.0,19
49,20,5,107581.0,,,0.0,21
49,22,11,107954.0,,,0.0,13
49,11,8,107980.0,,,0.0,15
49,16,12,108044.0,,,0.0,14
49,19,8,108199.0,,,0.0,16
49,29,12,109557.0,,,0.0,17
49,21,4,107143.0,106603.0,,0.0,22
50,1,1,85489.0,84753.0,85368.0,10.0,1
50,4,1,85379.0,84806.0,85438.0,0.0,21
50,8,6,85390.0,84988.0,85516.0,6.0,3
50,13,6,85359.0,85049.0,85765.0,3.0,6
50,2,2,85971.0,85248.0,86505.0,0.0,14
50,18,11,86614.0,85454.0,86913.0,0.0,11
50,17,9,85970.0,85535.0,86914.0,0.0,20
50,20,5,86025.0,85909.0,86973.0,0.0,19
50,9,2,86300.0,85530.0,87225.0,2.0,7
50,21,4,86909.0,86033.0,,4.0,5
50,5,4,87223.0,86232.0,,8.0,2
50,14,9,86904.0,86247.0,,5.0,4
50,15,7,86711.0,86253.0,,0.0,13
50,24,5,87234.0,86948.0,,0.0,9
50,23,7,87191.0,,,0.0,16
50,3,3,86579.0,85816.0,86728.0,0.0,18
50,22,11,87323.0,,,0.0,10
50,25,3,87454.0,,,0.0,22
50,19,8,87564.0,,,0.0,17
50,16,12,88628.0,,,1.0,8
50,11,8,88762.0,,,0.0,15
50,29,12,89668.0,,,0.0,12
51,1,1,95798.0,95898.0,95908.0,0.0,19
51,8,6,95692.0,95381.0,96044.0,10.0,1
51,13,6,95792.0,95796.0,96221.0,6.0,3
51,4,1,95809.0,95845.0,96576.0,8.0,2
51,14,9,96930.0,96252.0,97619.0,1.0,8
51,23,7,97135.0,96709.0,98013.0,0.0,20
51,17,9,97199.0,96602.0,98153.0,0.0,10
51,2,2,96737.0,96217.0,98455.0,2.0,7
51,9,2,96309.0,96116.0,98472.0,0.0,18
51,18,11,97092.0,96771.0,99285.0,4.0,5
51,24,5,97047.0,96862.0,,3.0,6
51,15,7,97209.0,96959.0,,0.0,13
51,5,4,97225.0,96991.0,,0.0,9
51,19,8,97203.0,97247.0,,0.0,22
51,3,3,97144.0,97483.0,,0.0,16
51,22,11,97251.0,,,0.0,15
51,20,5,97006.0,96891.0,,5.0,4
51,21,4,97290.0,,,0.0,11
51,25,3,97456.0,,,0.0,12
51,11,8,98218.0,,,0.0,14
51,16,12,98668.0,,,0.0,21
51,29,12,99336.0,,,0.0,17
52,13,6,72303.0,72374.0,71931.0,8.0,2
52,1,1,73033.0,72296.0,72082.0,2.0,7
52,8,6,73016.0,72161.0,72322.0,10.0,1
52,4,1,72895.0,72637.0,72356.0,6.0,3
52,17,9,73081.0,72683.0,72928.0,0.0,20
52,2,2,73472.0,72888.0,73081.0,3.0,6
52,9,2,73085.0,72641.0,73129.0,4.0,5
52,15,7,73470.0,72832.0,73195.0,1.0,8
52,14,9,73264.0,72846.0,73272.0,0.0,9
52,3,3,73707.0,72752.0,73477.0,5.0,4
52,22,11,73661.0,72932.0,,0.0,16
52,21,4,73482.0,72968.0,,0.0,22
52,20,5,73853.0,73058.0,,0.0,18
52,24,5,73607.0,73251.0,,0.0,13
52,23,7,73767.0,73315.0,,0.0,11
52,18,11,74054.0,73469.0,,0.0,19
52,5,4,74078.0,,,0.0,17
52,11,8,74098.0,,,0.0,12
52,6,3,74417.0,,,0.0,10
52,19,8,74596.0,,,0.0,14
52,16,12,75217.0,,,0.0,15
52,29,12,75487.0,,,0.0,21
53,30,6,93310.0,92025.0,91431.0,8.0,2
53,13,6,93579.0,92014.0,91478.0,0.0,9
53,18,11,92603.0,92025.0,91549.0,5.0,4
53,4,4,92433.0,91215.0,91702.0,10.0,1
53,31,1,93233.0,91487.0,92164.0,4.0,5
53,22,11,93922.0,92322.0,92579.0,0.0,15
53,17,3,93454.0,92309.0,93006.0,3.0,6
53,32,9,94308.0,92106.0,93112.0,1.0,8
53,21,4,92934.0,91831.0,93496.0,0.0,21
53,2,2,93374.0,91958.0,93926.0,0.0,12
53,35,2,93882.0,92456.0,,0.0,20
53,3,3,92945.0,92620.0,,2.0,7
53,14,9,93678.0,92850.0,,0.0,10
53,15,7,93987.0,93066.0,,0.0,16
53,24,5,94439.0,93416.0,,0.0,11
53,26,5,93995.0,94606.0,,0.0,13
53,23,7,94702.0,,,0.0,14
53,27,13,95724.0,,,0.0,22
53,33,13,95900.0,,,0.0,17
53,11,8,97411.0,,,0.0,18
53,34,8,100270.0,,,0.0,19
53,8,1,,,,6.0,3
54,21,4,95488.0,93623.0,93840.0,10.0,1
54,18,11,95023.0,93527.0,93986.0,6.0,3
54,3,3,95105.0,94563.0,94626.0,0.0,21
54,30,6,95810.0,94574.0,94668.0,3.0,6
54,17,3,95252.0,94279.0,94672.0,0.0,19
54,31,1,94536.0,94568.0,94916.0,5.0,4
54,8,1,94667.0,94351.0,94983.0,0.0,22
54,4,4,95514.0,93997.0,95747.0,8.0,2
54,32,9,95171.0,94537.0,98715.0,0.0,18
54,23,7,95214.0,94586.0,,1.0,8
54,14,9,94839.0,94614.0,,0.0,20
54,22,11,95526.0,94683.0,,0.0,10
54,15,7,95517.0,94702.0,,0.0,9
54,35,2,95391.0,94752.0,,2.0,7
54,2,2,95588.0,94783.0,,0.0,15
54,13,6,95091.0,,,4.0,5
54,26,5,96297.0,,,0.0,16
54,24,5,96581.0,,,0.0,11
54,27,13,97426.0,,,0.0,12
54,33,13,97819.0,,,0.0,13
54,11,8,99011.0,,,0.0,14
54,34,8,100720.0,,,0.0,17
55,18,11,88081.0,86337.0,85229.0,0.0,10
55,21,4,87765.0,86196.0,85635.0,4.0,5
55,4,4,88569.0,85729.0,85778.0,10.0,1
55,8,1,87193.0,86161.0,85822.0,8.0,2
55,31,1,87079.0,85902.0,85976.0,0.0,14
55,23,7,88007.0,86596.0,86612.0,6.0,3
55,17,3,87669.0,86075.0,86937.0,0.0,18
55,2,2,87796.0,86014.0,87579.0,5.0,4
55,35,2,88460.0,86714.0,89239.0,3.0,6
55,15,7,87748.0,86327.0,,0.0,20
55,30,6,88228.0,86718.0,,0.0,17
55,14,9,88408.0,87023.0,,1.0,8
55,24,5,88999.0,87219.0,,0.0,16
55,32,9,88757.0,87591.0,,0.0,19
55,3,3,88351.0,89422.0,,0.0,21
55,13,6,88868.0,,,0.0,22
55,22,11,89943.0,,,2.0,7
55,27,13,90226.0,,,0.0,11
55,26,5,90426.0,,,0.0,9
55,33,13,90709.0,,,0.0,15
55,11,8,92279.0,,,0.0,12
55,34,8,96164.0,,,0.0,13
56,30,6,84598.0,82579.0,82795.0,10.0,1
56,18,11,84480.0,83749.0,82988.0,2.0,7
56,22,11,84727.0,83760.0,83242.0,0.0,10
56,13,6,84884.0,83595.0,83702.0,5.0,4
56,4,4,83536.0,83743.0,83709.0,8.0,2
56,23,7,84370.0,83565.0,83772.0,0.0,9
56,31,1,84960.0,83760.0,84021.0,6.0,3
56,8,1,84259.0,83190.0,84158.0,4.0,5
56,15,7,84446.0,83727.0,84172.0,0.0,21
56,17,3,84992.0,83718.0,84795.0,3.0,6
56,21,4,84434.0,83771.0,,1.0,8
56,35,2,85081.0,83887.0,,0.0,12
56,3,3,84495.0,83966.0,,0.0,11
56,14,9,84849.0,84101.0,,0.0,17
56,2,2,85410.0,84129.0,,0.0,13
56,24,5,84879.0,84520.0,,0.0,14
56,32,9,85410.0,,,0.0,19
56,26,5,85437.0,,,0.0,15
56,33,13,86820.0,,,0.0,16
56,27,13,87088.0,,,0.0,22
56,11,8,87609.0,,,0.0,18
56,34,8,89282.0,,,0.0,20
57,4,4,91138.0,90336.0,89816.0,8.0,2
57,30,6,91235.0,90013.0,90028.0,10.0,1
57,13,6,91921.0,90732.0,90407.0,6.0,3
57,22,11,91671.0,90469.0,90754.0,4.0,5
57,8,1,91263.0,90203.0,90933.0,5.0,4
57,18,11,91420.0,90755.0,90940.0,0.0,18
57,15,7,91809.0,90733.0,91419.0,0.0,9
57,35,2,91545.0,90865.0,91542.0,1.0,8
57,31,1,91774.0,90671.0,91880.0,0.0,15
57,17,3,91712.0,90892.0,93405.0,0.0,20
57,23,7,91470.0,90944.0,,0.0,14
57,3,3,92053.0,91194.0,,2.0,7
57,21,4,91574.0,91197.0,,3.0,6
57,14,9,91742.0,91227.0,,0.0,21
57,2,2,91457.0,91422.0,,0.0,10
57,24,5,92651.0,91728.0,,0.0,22
57,32,9,92901.0,,,0.0,19
57,27,13,92936.0,,,0.0,13
57,26,5,92992.0,,,0.0,11
57,33,13,93658.0,,,0.0,12
57,11,8,95239.0,,,0.0,16
57,36,8,106505.0,,,0.0,17
58,4,4,75816.0,75124.0,74648.0,10.0,1
58,21,4,76046.0,74766.0,74709.0,6.0,3
58,30,6,76049.0,74637.0,74970.0,8.0,2
58,13,6,76359.0,75245.0,75442.0,5.0,4
58,22,11,76266.0,75258.0,75885.0,2.0,7
58,23,7,76234.0,75164.0,75885.0,0.0,20
58,15,7,76174.0,75068.0,75976.0,0.0,10
58,18,11,76054.0,75150.0,76008.0,3.0,6
58,8,1,76613.0,75422.0,76015.0,4.0,5
58,2,2,76322.0,75468.0,77144.0,1.0,8
58,17,3,76685.0,75502.0,,0.0,9
58,31,1,76195.0,75801.0,,0.0,21
58,3,3,77213.0,75804.0,,0.0,11
58,35,2,76066.0,75847.0,,0.0,12
58,32,9,76627.0,75928.0,,0.0,13
58,24,5,77105.0,76661.0,,0.0,15
58,26,5,77361.0,,,0.0,19
58,33,13,77702.0,,,0.0,16
58,27,13,78024.0,,,0.0,18
58,11,8,78920.0,,,0.0,17
58,36,8,80763.0,,,0.0,22
58,14,9,,,,0.0,14
59,4,4,74232.0,73622.0,73962.0,10.0,1
59,17,3,74305.0,73728.0,74082.0,0.0,21
59,8,1,73887.0,73532.0,74140.0,0.0,20
59,31,1,74483.0,74295.0,74664.0,8.0,2
59,22,11,74766.0,74312.0,75804.0,5.0,4
59,15,7,74883.0,74211.0,75857.0,0.0,17
59,14,9,75090.0,73687.0,76426.0,6.0,3
59,3,3,74888.0,73909.0,76636.0,0.0,19
59,21,4,74614.0,73647.0,77260.0,3.0,6
59,23,7,74412.0,74398.0,,1.0,8
59,32,9,74489.0,74747.0,,0.0,18
59,24,5,75314.0,74969.0,,0.0,10
59,18,11,75085.0,74982.0,,0.0,11
59,35,2,75316.0,75052.0,,0.0,14
59,2,2,75324.0,75137.0,,2.0,7
59,27,13,75598.0,,,0.0,12
59,33,13,75993.0,,,0.0,15
59,26,5,76236.0,,,0.0,13
59,11,8,77276.0,,,0.0,22
59,36,8,77502.0,,,0.0,16
59,13,6,,,,0.0,9
59,30,6,,,,4.0,5
60,4,4,81018.0,80271.0,80253.0,10.0,1
60,8,1,81648.0,80497.0,80397.0,6.0,3
60,30,6,82096.0,80659.0,80574.0,8.0,2
60,13,6,81647.0,80846.0,80764.0,4.0,5
60,21,4,82411.0,80594.0,80919.0,5.0,4
60,22,11,82965.0,80929.0,80943.0,0.0,10
60,23,7,82886.0,81043.0,81073.0,0.0,21
60,31,1,82169.0,80816.0,81107.0,3.0,6
60,2,2,81670.0,80629.0,81329.0,2.0,7
60,35,2,81637.0,80672.0,81599.0,1.0,8
60,14,9,82424.0,81442.0,,0.0,12
60,3,3,83083.0,81567.0,,0.0,9
60,24,5,82685.0,81699.0,,0.0,13
60,32,9,82773.0,81990.0,,0.0,14
60,26,5,82541.0,82076.0,,0.0,20
60,33,13,82860.0,82207.0,,0.0,16
60,17,3,83129.0,,,0.0,22
60,27,13,83210.0,,,0.0,15
60,18,11,83247.0,,,0.0,19
60,11,8,86158.0,,,0.0,17
60,36,8,86316.0,,,0.0,18
60,15,7,,,,0.0,11
61,4,4,75350.0,74726.0,74942.0,10.0,1
61,21,4,75917.0,75295.0,75178.0,5.0,4
61,8,1,75376.0,75273.0,75386.0,6.0,3
61,15,7,76455.0,75506.0,75968.0,3.0,6
61,30,6,75716.0,75139.0,75986.0,8.0,2
61,3,3,76404.0,75269.0,76012.0,0.0,21
61,31,1,76251.0,75253.0,76228.0,0.0,18
61,18,11,76594.0,75814.0,76608.0,0.0,9
61,22,11,76735.0,75601.0,76912.0,0.0,19
61,13,6,76259.0,75555.0,77209.0,4.0,5
61,35,2,76493.0,75832.0,,0.0,16
61,32,9,76585.0,75833.0,,0.0,11
61,2,2,75906.0,75885.0,,2.0,7
61,23,7,76702.0,75888.0,,0.0,17
61,24,5,76581.0,76116.0,,0.0,13
61,14,9,76514.0,76301.0,,1.0,8
61,17,3,76985.0,,,0.0,12
61,26,5,77016.0,,,0.0,10
61,33,13,77121.0,,,0.0,14
61,27,13,77140.0,,,0.0,22
61,11,8,79088.0,,,0.0,15
61,36,8,79152.0,,,0.0,20
62,30,6,71588.0,70636.0,70832.0,10.0,1
62,13,6,71088.0,71146.0,71435.0,8.0,2
62,21,4,72287.0,71200.0,71920.0,6.0,3
62,22,11,72156.0,71263.0,72109.0,3.0,6
62,4,4,72416.0,71877.0,72449.0,4.0,5
62,35,2,72114.0,71724.0,72479.0,0.0,12
62,18,11,72238.0,71865.0,72523.0,0.0,15
62,23,7,71879.0,71673.0,72795.0,0.0,10
62,8,1,72777.0,72135.0,73174.0,0.0,16
62,2,2,71891.0,71718.0,75280.0,0.0,17
62,31,1,72477.0,72150.0,,0.0,18
62,17,3,72935.0,72292.0,,0.0,19
62,26,5,73167.0,72792.0,,0.0,20
62,27,13,72711.0,72854.0,,0.0,11
62,33,13,72627.0,72864.0,,0.0,13
62,32,9,72773.0,72925.0,,0.0,21
62,14,9,73180.0,,,2.0,7
62,11,8,73496.0,,,0.0,14
62,3,3,73506.0,,,0.0,9
62,15,7,73787.0,,,5.0,4
62,24,5,74041.0,,,1.0,8
62,36,8,76036.0,,,0.0,22
63,30,6,75865.0,75111.0,75493.0,10.0,1
63,13,6,76277.0,75679.0,75510.0,6.0,3
63,4,4,76328.0,75706.0,75785.0,8.0,2
63,15,7,75550.0,75776.0,76036.0,0.0,19
63,23,7,75949.0,75625.0,76091.0,5.0,4
63,8,1,76154.0,75742.0,76281.0,4.0,5
63,21,4,76825.0,75901.0,76345.0,3.0,6
63,37,1,76679.0,75902.0,76632.0,2.0,7
63,3,3,76534.0,75926.0,78272.0,0.0,14
63,14,9,76350.0,75974.0,78663.0,0.0,9
63,17,3,76531.0,76129.0,,0.0,18
63,2,2,76686.0,76294.0,,1.0,8
63,32,9,76921.0,76433.0,,0.0,12
63,22,11,77022.0,77027.0,,0.0,20
63,26,5,77117.0,77063.0,,0.0,10
63,27,13,76962.0,77105.0,,0.0,15
63,24,5,77164.0,,,0.0,13
63,35,2,77304.0,,,0.0,11
63,18,11,77495.0,,,0.0,17
63,33,13,77589.0,,,0.0,21
63,36,8,78637.0,,,0.0,16
63,11,8,78845.0,,,0.0,22
64,8,1,75214.0,74410.0,74070.0,6.0,3
64,30,6,74904.0,73778.0,74205.0,10.0,1
64,13,6,74412.0,74094.0,74569.0,8.0,2
64,18,11,75869.0,74378.0,74862.0,5.0,4
64,21,4,75916.0,74540.0,74894.0,3.0,6
64,22,11,75757.0,74652.0,74934.0,0.0,16
64,4,4,75518.0,74746.0,75282.0,4.0,5
64,23,7,75789.0,74743.0,75923.0,0.0,9
64,37,1,75655.0,75021.0,75936.0,0.0,18
64,14,9,75836.0,74826.0,76326.0,0.0,11
64,17,3,75719.0,75094.0,,0.0,13
64,32,9,75816.0,75141.0,,1.0,8
64,15,7,75430.0,75150.0,,2.0,7
64,35,2,76281.0,75329.0,,0.0,15
64,3,3,76183.0,75380.0,,0.0,20
64,2,2,76234.0,75397.0,,0.0,17
64,24,5,76399.0,,,0.0,10
64,27,13,77093.0,,,0.0,21
64,11,8,77185.0,,,0.0,14
64,33,13,77836.0,,,0.0,22
64,29,8,80444.0,,,0.0,19
64,26,5,,,,0.0,12
65,8,1,80080.0,79704.0,79599.0,0.0,15
65,13,6,79742.0,79504.0,79886.0,2.0,7
65,22,11,81141.0,79783.0,80085.0,5.0,4
65,18,11,80820.0,79943.0,80092.0,10.0,1
65,37,1,81288.0,79991.0,80117.0,8.0,2
65,17,3,81335.0,80047.0,80266.0,0.0,20
65,23,7,81112.0,80243.0,80759.0,3.0,6
65,21,4,81370.0,80154.0,80924.0,0.0,18
65,15,7,81434.0,80231.0,81132.0,0.0,12
65,9,2,80891.0,80256.0,82049.0,0.0,22
65,2,2,81437.0,80623.0,,6.0,3
65,30,6,81440.0,80875.0,,1.0,8
65,14,9,81163.0,80890.0,,4.0,5
65,32,9,82027.0,81207.0,,0.0,19
65,4,4,81792.0,81364.0,,0.0,14
65,33,13,82009.0,83767.0,,0.0,9
65,24,5,82068.0,,,0.0,16
65,3,3,82084.0,,,0.0,17
65,26,5,82317.0,,,0.0,11
65,11,8,82967.0,,,0.0,13
65,27,13,83146.0,,,0.0,10
65,29,8,84016.0,,,0.0,21
66,13,6,87306.0,87059.0,86907.0,10.0,1
66,30,6,87385.0,85850.0,87284.0,6.0,3
66,4,4,87861.0,86917.0,87321.0,8.0,2
66,21,4,88175.0,87346.0,87564.0,3.0,6
66,23,7,87668.0,87062.0,87569.0,2.0,7
66,2,2,88200.0,87251.0,87785.0,0.0,14
66,18,11,88222.0,86872.0,87790.0,5.0,4
66,8,1,88236.0,87202.0,87866.0,0.0,21
66,9,2,88212.0,87405.0,88167.0,0.0,12
66,17,3,88307.0,87608.0,89436.0,0.0,10
66,32,9,88271.0,87852.0,,0.0,11
66,37,1,88403.0,87897.0,,4.0,5
66,15,7,88549.0,87973.0,,0.0,9
66,22,11,88411.0,88257.0,,1.0,8
66,3,3,88889.0,88386.0,,0.0,18
66,27,13,89021.0,88639.0,,0.0,16
66,14,9,89136.0,,,0.0,15
66,26,5,89158.0,,,0.0,13
66,24,5,89250.0,,,0.0,20
66,33,13,89901.0,,,0.0,22
66,29,8,90607.0,,,0.0,19
66,11,8,90850.0,,,0.0,17
67,8,1,81994.0,81349.0,81484.0,8.0,2
67,30,6,81711.0,81353.0,81486.0,10.0,1
67,2,2,81764.0,81425.0,81653.0,1.0,8
67,13,6,82028.0,81225.0,81704.0,0.0,9
67,18,11,82512.0,81572.0,82011.0,4.0,5
67,9,2,82437.0,81270.0,82258.0,6.0,3
67,37,1,82422.0,81878.0,82280.0,0.0,20
67,22,11,82640.0,81688.0,82787.0,3.0,6
67,21,4,82486.0,81722.0,83175.0,5.0,4
67,4,4,81747.0,81526.0,85688.0,0.0,19
67,15,7,82093.0,81924.0,,2.0,7
67,3,3,82581.0,82203.0,,0.0,22
67,23,7,82622.0,82280.0,,0.0,15
67,14,9,82618.0,82589.0,,0.0,12
67,26,5,82943.0,83165.0,,0.0,13
67,32,9,82898.0,,,0.0,11
67,24,5,83043.0,,,0.0,14
67,27,14,83116.0,,,0.0,17
67,17,3,83341.0,,,0.0,10
67,33,14,83920.0,,,0.0,18
67,11,8,84289.0,,,0.0,16
67,29,8,86001.0,,,0.0,21
68,4,4,104128.0,103951.0,104360.0,8.0,2
68,21,4,104378.0,104336.0,104992.0,6.0,3
68,22,11,107072.0,105228.0,105503.0,3.0,6
68,18,11,105809.0,104662.0,105503.0,5.0,4
68,8,1,104909.0,105622.0,105754.0,0.0,21
68,30,6,107366.0,105660.0,105775.0,10.0,1
68,37,1,104808.0,105095.0,105877.0,4.0,5
68,2,2,106249.0,105055.0,106053.0,2.0,7
68,9,2,106049.0,105576.0,106632.0,0.0,13
68,38,9,106387.0,105747.0,108021.0,0.0,12
68,26,5,106222.0,105851.0,,0.0,14
68,14,9,105931.0,105968.0,,0.0,9
68,24,5,105564.0,106172.0,,0.0,10
68,17,3,108560.0,106413.0,,1.0,8
68,3,3,107535.0,107419.0,,0.0,11
68,23,7,108894.0,,,0.0,17
68,15,7,109098.0,,,0.0,19
68,33,14,109903.0,,,0.0,20
68,29,8,115560.0,,,0.0,16
68,13,6,107231.0,105970.0,,0.0,18
68,11,8,110326.0,,,0.0,22
68,27,14,109542.0,,,0.0,15
69,13,6,90112.0,89830.0,89599.0,8.0,2
69,30,6,91279.0,88954.0,89711.0,0.0,20
69,23,7,90595.0,90299.0,89989.0,2.0,7
69,15,7,90420.0,90204.0,90039.0,3.0,6
69,4,4,90976.0,90357.0,90371.0,10.0,1
69,21,4,91696.0,90306.0,90599.0,6.0,3
69,18,11,90847.0,90268.0,90992.0,5.0,4
69,22,11,91972.0,90598.0,91478.0,0.0,12
69,2,2,91811.0,90470.0,91513.0,1.0,8
69,3,3,90585.0,90321.0,91856.0,0.0,10
69,8,1,92080.0,90827.0,,4.0,5
69,9,2,91204.0,91094.0,,0.0,9
69,37,1,91581.0,91254.0,,0.0,11
69,17,3,91647.0,91276.0,,0.0,19
69,24,5,91741.0,91943.0,,0.0,14
69,27,14,92221.0,93750.0,,0.0,22
69,14,9,92252.0,,,0.0,21
69,38,9,92402.0,,,0.0,13
69,26,5,92867.0,,,0.0,18
69,11,8,93666.0,,,0.0,15
69,33,14,93709.0,,,0.0,16
69,29,8,,,,0.0,17
70,13,6,70643.0,70775.0,70680.0,10.0,1
70,8,1,72035.0,71386.0,71299.0,4.0,5
70,15,7,71885.0,71343.0,71328.0,0.0,19
70,4,4,71791.0,71148.0,71567.0,8.0,2
70,22,11,72017.0,71578.0,71619.0,2.0,7
70,21,4,72042.0,71461.0,71629.0,3.0,6
70,23,7,71713.0,71550.0,71695.0,0.0,20
70,2,2,72307.0,71648.0,71882.0,0.0,17
70,9,2,72040.0,71589.0,72131.0,0.0,9
70,30,6,71565.0,70313.0,,5.0,4
70,17,3,71973.0,71650.0,,0.0,21
70,37,1,71825.0,71658.0,,1.0,8
70,3,3,71974.0,71679.0,,0.0,22
70,18,11,72085.0,71742.0,,6.0,3
70,38,9,72530.0,72591.0,,0.0,12
70,24,5,72855.0,72861.0,,0.0,13
70,26,5,72856.0,,,0.0,11
70,27,14,73138.0,,,0.0,14
70,14,9,73249.0,,,0.0,18
70,11,8,73269.0,,,0.0,10
70,29,8,73357.0,,,0.0,16
70,33,14,,,,0.0,15
77,2,3,90081.0,,,8.0,2
77,8,1,90197.0,,,0.0,11
77,17,3,90368.0,,,0.0,20
77,15,7,90700.0,,,1.0,8
77,31,1,90890.0,,,2.0,7
77,4,4,91056.0,,,10.0,1
77,22,6,91249.0,,,6.0,3
77,23,7,91392.0,,,0.0,19
77,21,4,91566.0,,,3.0,6
77,30,6,91585.0,,,4.0,5
77,13,15,92205.0,,,0.0,14
77,14,9,92553.0,,,5.0,4
77,18,16,92594.0,,,0.0,10
77,24,9,92642.0,,,0.0,9
77,35,15,92891.0,,,0.0,13
77,11,16,92926.0,,,0.0,12
77,33,17,95047.0,,,0.0,15
77,40,18,95954.0,,,0.0,18
77,39,17,96192.0,,,0.0,16
77,27,18,96239.0,,,0.0,17
78,18,16,75217.0,,,0.0,13
78,30,6,75475.0,,,8.0,2
78,4,4,75561.0,,,0.0,17
78,21,4,75577.0,,,0.0,18
78,31,1,75669.0,,,0.0,20
78,11,16,75729.0,,,0.0,15
78,8,1,75923.0,,,10.0,1
78,35,15,76116.0,,,0.0,9
78,15,7,76201.0,,,0.0,12
78,23,7,76362.0,,,3.0,6
78,13,15,76661.0,,,5.0,4
78,14,9,76890.0,,,2.0,7
78,2,3,77081.0,,,0.0,14
78,17,3,77749.0,,,4.0,5
78,27,18,78214.0,,,0.0,11
78,32,9,78249.0,,,1.0,8
78,39,17,78664.0,,,0.0,19
78,33,17,79034.0,,,0.0,10
78,40,18,79574.0,,,0.0,16
78,22,6,,,,6.0,3
79,15,7,70625.0,,,0.0,7
79,8,1,70694.0,,,0.0,8
79,18,16,71277.0,,,0.0,9
79,21,4,71290.0,,,0.0,10
79,30,6,71369.0,,,10.0,1
79,4,4,71380.0,,,0.0,11
79,22,6,71431.0,,,8.0,2
79,11,16,71497.0,,,0.0,12
79,17,3,71527.0,,,0.0,13
79,13,15,71555.0,,,0.0,14
